INVENTORY_ID,PRODUCT_ID,WAREHOUSE_ID,STOCK_LEVEL,RESTOCK_DATE,SUPPLIER_ID,STORAGE_CONDITION,INVENTORY_STATUS,LAST_AUDIT_DATE,REORDER_LEVEL,QUANTITY_IN_STOCK,RATING,SALES_VOLUME,WEIGHT,DISCOUNTS,SAFETY_STOCK,AVERAGE_MONTHLY_DEMAND,LAST_RESTOCK_DATE,NEXT_RESTOCK_DATE
8620,prod-00067,47,2114,2024-03-27,92,Temperature Controlled,backordered,2024-08-10 14:56:40.630 Z,529,2114,"2,4713781033087200",231,"3,790132250901090","2,6313029707556800",201,52,2023-12-01,2024-05-09
9480,prod-00067,42,473,2024-07-11,6,Frozen,in-stock,2024-06-27 14:56:40.638 Z,700,473,"4,592126578055750",4475,"18,654038292692200","16,180564862252800",102,594,2024-05-05,2024-08-21
9489,prod-00067,25,1250,2024-12-29,54,Temperature Controlled,in-stock,2024-06-25 14:56:40.638 Z,433,1250,"4,339776430084500",1369,"24,501910337809900","29,662675940377600",318,208,2024-11-10,2025-03-13
11151,prod-00067,25,925,2024-03-16,75,Frozen,backordered,2024-06-15 14:56:40.652 Z,481,925,"4,626616911572010",9132,"9,382093248312890","15,443203568739900",289,788,2023-10-24,2024-05-21
11216,prod-00067,29,4090,2024-08-23,12,Ambient,in-stock,2024-03-27 14:56:40.653 Z,81,4090,"3,570543881927400",6582,"27,1706981863117","21,129886934853600",415,628,2024-02-26,2024-11-18
11275,prod-00067,9,4050,2024-11-03,79,Temperature Controlled,in-stock,2024-05-02 14:56:40.653 Z,552,4050,"1,109025201110010",1147,"31,577598953931000","27,38881294904910",385,369,2024-05-14,2025-01-20
12153,prod-00067,29,599,2024-08-13,51,Temperature Controlled,in-stock,2024-03-17 14:56:40.659 Z,621,599,"2,549503009367970",8864,"7,72273444223452","11,258545187667200",294,276,2024-04-30,2024-10-25
13127,prod-00067,48,2076,2024-10-02,30,Ambient,in-stock,2024-03-04 14:56:40.664 Z,158,2076,"2,253874239510110",4526,"0,7107523951095350","1,7687931860721000",261,171,2024-04-07,2024-11-16
14370,prod-00067,38,2416,2024-05-14,2,Frozen,in-stock,2024-05-02 14:56:40.671 Z,631,2416,"1,1975702585814000",8855,"15,170158444328600","28,534993866937300",50,568,2023-12-04,2024-06-29
14945,prod-00067,4,4083,2024-01-14,74,Ambient,in-stock,2024-07-24 14:56:40.675 Z,699,4083,"4,248868132312640",3121,"39,50780931798020","16,587334490781300",286,842,2023-10-09,2024-03-26
14993,prod-00067,9,2549,2024-02-05,92,Temperature Controlled,in-stock,2024-04-01 14:56:40.675 Z,248,2549,"4,5918094361635600",2781,"45,246167282398700","6,141465570375510",104,345,2024-01-03,2024-04-25
15417,prod-00067,9,4424,2024-08-12,36,Ambient,in-stock,2024-05-16 14:56:40.678 Z,98,4424,"3,6066774525587400",5207,"18,15501542703790","5,844351652787340",66,69,2024-05-30,2024-10-26
17289,prod-00067,24,1470,2024-04-02,10,Frozen,backordered,2024-07-05 14:56:40.709 Z,138,1470,"1,9324284658776900",5385,"24,45615017321020","20,39391249704010",136,793,2023-12-29,2024-06-29
18597,prod-00067,29,888,2024-08-01,38,Ambient,in-stock,2024-05-12 14:56:40.720 Z,205,888,"4,7009947055055200",2516,"9,530827138220730","13,672331014324100",137,512,2024-04-23,2024-09-26
18817,prod-00067,8,2143,2024-01-09,13,Temperature Controlled,backordered,2024-05-26 14:56:40.723 Z,361,2143,"4,33829608420794",5765,"37,1900965053421","5,366497942631430",445,123,2023-10-16,2024-04-01
18929,prod-00067,23,305,2024-07-15,80,Frozen,backordered,2024-04-06 14:56:40.724 Z,778,305,"2,026774676450880",6213,"9,331667687435370","16,061361977117200",304,300,2024-03-16,2024-08-21
19607,prod-00067,23,2966,2024-12-15,93,Temperature Controlled,in-stock,2024-07-15 14:56:40.734 Z,972,2966,"4,874894407019170",2310,"44,756116827745500","21,783882162743400",255,540,2024-08-12,2025-01-17
32,prod-00423,1,3223,2024-04-06,54,Frozen,in-stock,2024-07-29 14:56:40.567 Z,587,3223,"2,294360820452510",772,"32,17328226060870","4,480022042410140",89,964,2023-10-15,2024-06-27
2513,prod-00423,48,4541,2024-02-18,80,Ambient,in-stock,2024-03-14 14:56:40.580 Z,931,4541,"3,752740268841990",6888,"6,344384542582600","2,0630696606896900",492,568,2023-12-04,2024-05-16
3930,prod-00423,26,260,2024-05-19,73,Temperature Controlled,in-stock,2024-08-26 14:56:40.588 Z,492,260,"4,712151677451680",2016,"8,20731836574764","24,857118481646500",397,120,2024-02-18,2024-07-29
4191,prod-00423,36,155,2024-01-17,39,Temperature Controlled,backordered,2024-06-25 14:56:40.590 Z,420,155,"3,0257789526703600",5676,"25,10693032964190","21,70741261106200",257,132,2023-09-13,2024-03-01
4604,prod-00423,18,1115,2024-05-21,51,Ambient,in-stock,2024-04-26 14:56:40.592 Z,922,1115,"2,225037221877430",3652,"18,38653699897690","3,1977531363147700",462,457,2023-12-27,2024-08-08
5506,prod-00423,10,1633,2024-07-01,49,Frozen,in-stock,2024-08-21 14:56:40.601 Z,470,1633,"4,6242111696253000",4554,"15,712368839206900","1,652799365848020",197,272,2024-03-24,2024-09-03
6267,prod-00423,3,1108,2024-12-22,72,Ambient,backordered,2024-04-25 14:56:40.608 Z,571,1108,"4,071500219939900",439,"5,745833735892660","18,098477702399200",35,197,2024-08-08,2025-03-18
6370,prod-00423,22,3595,2024-02-13,14,Frozen,backordered,2024-06-19 14:56:40.609 Z,694,3595,"4,301683950961750",3539,"37,27203558402890","9,128406261653370",127,746,2023-10-01,2024-04-28
7329,prod-00423,8,1774,2024-07-24,95,Frozen,backordered,2024-06-19 14:56:40.618 Z,646,1774,"1,9715068020938800",6139,"18,33945974646100","20,115337232228800",374,537,2024-03-26,2024-08-31
7436,prod-00423,30,4348,2024-08-10,57,Ambient,in-stock,2024-05-09 14:56:40.619 Z,691,4348,"1,2462117957431400",1698,"23,355414370535700","26,900307378786400",301,643,2024-06-27,2024-11-07
8765,prod-00423,17,3085,2024-12-07,56,Ambient,backordered,2024-06-18 14:56:40.631 Z,768,3085,"2,955454353488330",1534,"38,131927979827100","10,632739064740700",307,979,2024-08-14,2025-02-26
9978,prod-00423,32,1933,2024-09-28,11,Temperature Controlled,in-stock,2024-05-22 14:56:40.642 Z,188,1933,"2,573239644764300",5113,"29,00808300050750","24,092565208656000",141,381,2024-07-28,2024-12-11
10024,prod-00423,1,1903,2024-05-26,83,Ambient,backordered,2024-07-30 14:56:40.643 Z,908,1903,"2,9953847901264600",569,"44,797461726840400","29,105957908714300",217,113,2024-04-05,2024-08-04
10486,prod-00423,22,4814,2024-02-20,24,Ambient,backordered,2024-04-24 14:56:40.647 Z,395,4814,"1,7512133768798500",8464,"44,047545640049600","9,675526365256100",338,782,2023-11-30,2024-04-30
14003,prod-00423,16,1274,2024-06-05,22,Ambient,backordered,2024-07-20 14:56:40.669 Z,550,1274,"3,450274228717010",4426,"33,72314498504120","3,109792726498600",318,99,2024-01-23,2024-07-05
15713,prod-00423,20,1701,2024-05-05,83,Ambient,in-stock,2024-08-19 14:56:40.680 Z,640,1701,"1,5170314695362600",709,"3,3043825243212600","29,185166393989200",362,322,2024-03-26,2024-07-15
16018,prod-00423,39,1607,2024-04-30,77,Temperature Controlled,in-stock,2024-06-18 14:56:40.681 Z,938,1607,"1,3376458957699700",4803,"35,097972277148800","29,513607908916400",291,603,2024-02-01,2024-07-27
17559,prod-00423,16,4775,2024-01-08,4,Frozen,in-stock,2024-04-05 14:56:40.711 Z,326,4775,"4,957539524440400",2308,"36,65217591034780","12,786689550787400",144,61,2023-07-20,2024-03-30
18045,prod-00423,17,3989,2024-03-22,59,Temperature Controlled,in-stock,2024-06-15 14:56:40.716 Z,368,3989,"2,59926674517555",4479,"45,90073985448010","5,591991645753170",414,700,2023-12-24,2024-06-07
33,prod-00379,5,1114,2024-09-19,1,Temperature Controlled,backordered,2024-05-08 14:56:40.567 Z,642,1114,"1,4124760745388700",2133,"35,12791979659250","24,713942929108200",314,159,2024-08-01,2024-11-13
734,prod-00379,5,382,2024-04-24,99,Temperature Controlled,backordered,2024-03-08 14:56:40.571 Z,502,382,"2,333500282458040",5186,"19,24432759174800","21,43533375070930",65,391,2024-02-28,2024-06-09
2145,prod-00379,17,2449,2024-11-25,7,Temperature Controlled,backordered,2024-07-18 14:56:40.578 Z,782,2449,"3,4966641662478700",3060,"5,295250717407180","17,88056712322600",93,766,2024-06-09,2025-02-08
2421,prod-00379,6,4754,2024-12-15,81,Frozen,backordered,2024-08-11 14:56:40.580 Z,530,4754,"4,68897207841399",2342,"38,07886918073110","12,686741416775500",435,222,2024-11-01,2025-02-12
2788,prod-00379,8,4960,2024-11-04,78,Temperature Controlled,backordered,2024-08-18 14:56:40.582 Z,286,4960,"2,00935957802768",188,"42,94705827386730","1,3700467524586100",41,312,2024-07-08,2025-01-03
3843,prod-00379,30,2166,2024-09-26,43,Temperature Controlled,in-stock,2024-06-09 14:56:40.587 Z,337,2166,"1,683505726331390",820,"14,121631275151300","3,9967989834805000",333,422,2024-08-11,2024-10-27
5720,prod-00379,16,4373,2024-11-08,45,Ambient,backordered,2024-08-05 14:56:40.603 Z,271,4373,"4,623289497640060",9414,"35,15457896655540","1,8856062433644100",480,709,2024-08-13,2025-01-02
5907,prod-00379,6,3718,2024-09-06,58,Frozen,backordered,2024-03-03 14:56:40.605 Z,517,3718,"4,589369503046230",7046,"37,71222473045580","18,411737264021200",115,347,2024-07-07,2024-12-04
7108,prod-00379,14,1087,2024-01-09,38,Temperature Controlled,in-stock,2024-03-27 14:56:40.616 Z,205,1087,"2,180524435656230",6036,"36,01146985770210","15,465665252943600",169,226,2023-11-21,2024-03-20
7127,prod-00379,6,3649,2024-10-18,23,Frozen,in-stock,2024-03-07 14:56:40.616 Z,754,3649,"2,0218562813478700",8938,"36,63542883875240","7,032295246665080",43,75,2024-08-12,2024-11-18
7497,prod-00379,35,3454,2024-09-16,14,Ambient,backordered,2024-04-23 14:56:40.620 Z,514,3454,"1,3375355579825800",9180,"1,9291192600601200","4,78455113208706",113,519,2024-07-26,2024-10-18
11360,prod-00379,42,1025,2024-02-29,92,Ambient,backordered,2024-04-30 14:56:40.654 Z,330,1025,"1,988398608719900",692,"42,13866001693870","13,630316934083200",307,403,2023-09-03,2024-04-15
14495,prod-00379,49,3346,2024-02-01,46,Ambient,backordered,2024-04-05 14:56:40.672 Z,50,3346,"3,643603430009490",8855,"2,740571122228250","29,062693225090900",301,618,2023-11-23,2024-04-20
14537,prod-00379,33,3334,2024-10-08,63,Temperature Controlled,backordered,2024-07-20 14:56:40.672 Z,951,3334,"3,6297498144554900",1167,"4,694401883321150","10,133864678784200",237,374,2024-07-08,2024-11-07
16246,prod-00379,46,1193,2024-09-09,90,Temperature Controlled,backordered,2024-06-19 14:56:40.683 Z,553,1193,"3,4948570007980800",821,"5,814946862812670","7,636267662551030",454,236,2024-03-19,2024-11-27
16379,prod-00379,47,637,2024-07-03,64,Frozen,backordered,2024-06-02 14:56:40.700 Z,896,637,"4,874992407439240",832,"10,842464114101600","1,4724326602890900",274,641,2024-05-25,2024-08-18
18137,prod-00379,25,4059,2024-06-10,50,Temperature Controlled,in-stock,2024-05-25 14:56:40.716 Z,531,4059,"4,600621076039450",5430,"39,05575497756010","4,836564239069720",172,116,2024-04-28,2024-08-07
18486,prod-00379,3,925,2024-10-18,54,Frozen,backordered,2024-08-02 14:56:40.719 Z,355,925,"3,397863920730090",8671,"36,251148637297700","1,3856168304474100",428,370,2024-06-15,2024-12-26
19263,prod-00379,49,1915,2024-08-19,73,Ambient,backordered,2024-04-21 14:56:40.732 Z,697,1915,"2,165531894793320",9178,"2,504062624186490","23,265801158723000",406,576,2024-02-23,2024-11-10
19686,prod-00379,46,4726,2024-11-29,68,Frozen,in-stock,2024-04-29 14:56:40.735 Z,530,4726,"4,595149264409510",2280,"32,174809253312500","23,777961235846100",317,404,2024-06-25,2025-02-18
34,prod-00378,33,987,2024-10-04,7,Frozen,backordered,2024-05-15 14:56:40.567 Z,892,987,"2,988386814147840",153,"3,315018872544670","20,183935424407100",153,248,2024-07-02,2024-12-22
2190,prod-00378,47,1114,2024-07-31,75,Frozen,backordered,2024-08-21 14:56:40.579 Z,117,1114,"3,1893215735925700",4980,"34,101197015040400","24,053946612841700",452,930,2024-04-23,2024-10-16
3233,prod-00378,40,4064,2024-12-01,84,Ambient,in-stock,2024-03-22 14:56:40.584 Z,591,4064,"3,7498797010445900",6643,"29,262504287619000","4,926104007165660",60,959,2024-07-24,2025-02-26
3775,prod-00378,48,736,2024-05-22,87,Ambient,in-stock,2024-06-16 14:56:40.587 Z,451,736,"4,966287921094000",8258,"49,45596431375390","20,422851286831700",344,621,2023-12-06,2024-06-25
3898,prod-00378,35,180,2024-04-25,32,Frozen,backordered,2024-08-01 14:56:40.588 Z,748,180,"3,218243444703690",6070,"32,62397019724460","2,902417734860400",242,530,2023-12-23,2024-07-02
6390,prod-00378,49,3263,2024-05-26,60,Frozen,backordered,2024-05-25 14:56:40.609 Z,296,3263,"1,7049802141956100",5583,"21,421509747905500","27,556002243789400",255,965,2023-12-22,2024-08-05
7917,prod-00378,4,1035,2024-04-27,2,Frozen,backordered,2024-07-07 14:56:40.624 Z,239,1035,"1,8492169627695500",9581,"4,284286042990100","24,754563464621600",256,107,2023-11-02,2024-06-09
8967,prod-00378,17,4340,2024-05-12,4,Ambient,in-stock,2024-05-21 14:56:40.633 Z,826,4340,"1,054810555344230",8549,"1,0588916103523700","13,278455310221000",401,168,2024-02-06,2024-07-26
9325,prod-00378,13,2638,2024-03-14,3,Ambient,backordered,2024-06-10 14:56:40.636 Z,572,2638,"1,7591080171443200",5134,"22,584986916146200","5,450249751504040",469,277,2024-01-30,2024-05-16
9977,prod-00378,46,4263,2024-05-06,90,Ambient,backordered,2024-06-08 14:56:40.642 Z,253,4263,"4,982060424426590",4278,"45,61084011833950","3,8412555228163800",171,798,2024-01-09,2024-07-27
10205,prod-00378,6,2029,2024-06-13,73,Frozen,backordered,2024-04-07 14:56:40.644 Z,617,2029,"3,4427515159829200",3728,"27,671387457055000","4,059019958025800",157,92,2024-02-16,2024-07-29
11965,prod-00378,42,3608,2024-10-10,51,Frozen,backordered,2024-08-12 14:56:40.658 Z,984,3608,"1,009849852544200",3727,"23,18795590623110","18,272993130337200",284,60,2024-09-03,2024-11-23
13041,prod-00378,4,108,2024-10-27,14,Temperature Controlled,in-stock,2024-05-25 14:56:40.664 Z,191,108,"1,23500890500973",5618,"2,4868902060239900","16,004589235341200",243,455,2024-05-04,2024-12-02
13719,prod-00378,1,3977,2024-11-08,17,Frozen,in-stock,2024-06-10 14:56:40.668 Z,876,3977,"1,7517923972394300",9726,"14,158746565675500","0,9011721894982640",334,521,2024-09-05,2025-01-27
14599,prod-00378,31,1288,2024-02-13,73,Ambient,backordered,2024-06-20 14:56:40.673 Z,109,1288,"3,2788675771529900",7695,"7,087953691934200","23,563925342731500",126,870,2023-12-11,2024-04-10
14755,prod-00378,5,2321,2024-09-20,9,Ambient,in-stock,2024-05-23 14:56:40.674 Z,103,2321,"1,9437696095360900",3084,"24,694266794548400","20,546422192926100",137,82,2024-07-22,2024-12-13
15105,prod-00378,41,3224,2024-09-16,83,Frozen,backordered,2024-08-03 14:56:40.676 Z,949,3224,"1,484359615577810",1121,"19,524587157022400","13,479193658486500",130,608,2024-08-13,2024-11-24
17200,prod-00378,6,487,2024-09-10,80,Frozen,in-stock,2024-05-08 14:56:40.708 Z,719,487,"3,3294622202574800",9713,"26,917001315427900","24,660984277579800",357,37,2024-04-15,2024-11-19
18557,prod-00378,36,1326,2024-01-29,19,Ambient,in-stock,2024-03-23 14:56:40.720 Z,670,1326,"4,07480016771026",7275,"32,84303966176330","20,124315736419500",122,637,2023-08-29,2024-04-22
19154,prod-00378,44,1385,2024-08-12,95,Ambient,backordered,2024-06-23 14:56:40.726 Z,358,1385,"2,5702443408028200",4484,"15,10690092727850","25,09085489779140",347,253,2024-03-25,2024-10-05
19276,prod-00378,13,3168,2024-01-16,2,Frozen,backordered,2024-04-23 14:56:40.732 Z,147,3168,"3,4105818803783800",4573,"15,207643500616100","2,3660242444936800",77,219,2023-10-19,2024-03-18
19675,prod-00378,48,1162,2024-06-27,98,Temperature Controlled,in-stock,2024-07-28 14:56:40.735 Z,499,1162,"2,7378352661746100",4728,"44,367439108098700","6,733598665567990",187,54,2024-05-20,2024-09-17
35,prod-00028,10,1225,2024-03-29,35,Ambient,in-stock,2024-07-03 14:56:40.567 Z,345,1225,"3,6390862663926500",4363,"14,70430293968710","9,434028790162570",420,660,2023-10-23,2024-05-26
1834,prod-00028,18,3431,2024-10-26,37,Temperature Controlled,in-stock,2024-05-29 14:56:40.577 Z,393,3431,"1,1306498284325900",8892,"45,890334702755200","3,9548149902753400",370,352,2024-06-15,2024-12-20
2416,prod-00028,17,869,2024-01-30,89,Temperature Controlled,backordered,2024-08-03 14:56:40.580 Z,797,869,"4,6395245374397600",7554,"38,89433802365980","26,003179202680300",473,943,2023-09-04,2024-03-11
2850,prod-00028,25,1107,2024-12-23,97,Temperature Controlled,backordered,2024-06-03 14:56:40.582 Z,324,1107,"2,5959163653046600",1555,"26,083337288770700","22,773390864516600",412,177,2024-11-21,2025-02-23
3300,prod-00028,45,4155,2024-10-12,60,Temperature Controlled,backordered,2024-04-29 14:56:40.584 Z,911,4155,"3,5288036585655400",9876,"37,98037824093400","11,025393837847600",364,632,2024-05-09,2024-11-19
5323,prod-00028,16,486,2024-07-30,22,Ambient,in-stock,2024-03-18 14:56:40.600 Z,979,486,"2,624744052050040",6729,"19,86647667079430","15,14281659454160",187,726,2024-06-03,2024-10-11
6745,prod-00028,11,3441,2024-08-07,73,Ambient,in-stock,2024-08-10 14:56:40.613 Z,771,3441,"4,51128282914453",8566,"26,108790091598900","9,710428901680620",430,286,2024-05-13,2024-10-19
6781,prod-00028,43,1549,2024-07-28,41,Frozen,backordered,2024-03-06 14:56:40.613 Z,379,1549,"4,269046270921260",6645,"26,494429559739000","18,587202532705000",37,612,2024-03-20,2024-09-16
7073,prod-00028,41,3845,2024-11-16,32,Ambient,backordered,2024-06-04 14:56:40.616 Z,464,3845,"1,3223358667623400",4778,"26,335767366390800","19,203120358255500",82,896,2024-06-08,2025-02-04
7505,prod-00028,39,101,2024-02-14,85,Temperature Controlled,in-stock,2024-07-05 14:56:40.620 Z,766,101,"1,2501368326502400",3544,"15,72038162919960","8,929201797660080",191,887,2023-11-07,2024-04-04
7949,prod-00028,25,4994,2024-05-03,58,Ambient,in-stock,2024-07-08 14:56:40.624 Z,328,4994,"3,2267463728711100",922,"39,15385397990600","6,440142652175030",324,346,2023-11-17,2024-07-20
8830,prod-00028,2,1762,2024-05-10,95,Temperature Controlled,in-stock,2024-03-18 14:56:40.632 Z,911,1762,"2,7463110216945600",9446,"6,641146757371270","16,349423946552600",93,264,2024-03-01,2024-07-26
9029,prod-00028,13,2772,2024-12-30,26,Ambient,backordered,2024-05-21 14:56:40.633 Z,861,2772,"2,276084481353950",2470,"47,06359344144510","18,087334909010300",131,625,2024-08-24,2025-03-13
9365,prod-00028,30,2851,2024-07-12,41,Frozen,backordered,2024-07-13 14:56:40.637 Z,66,2851,"3,3094224015245100",7168,"24,370838930141700","21,129265348071400",373,196,2024-05-04,2024-09-22
9715,prod-00028,11,589,2024-06-21,31,Frozen,in-stock,2024-03-15 14:56:40.640 Z,662,589,"2,1889523851955100",5273,"27,298190398218500","11,446427153176700",377,514,2024-02-11,2024-08-17
10225,prod-00028,28,718,2024-06-15,68,Temperature Controlled,in-stock,2024-05-03 14:56:40.644 Z,383,718,"3,724011728714030",2488,"5,72937505139565","18,437840135586800",461,930,2024-03-28,2024-07-22
11620,prod-00028,38,3491,2024-11-11,31,Ambient,in-stock,2024-07-24 14:56:40.655 Z,327,3491,"4,976746391684580",940,"16,509992293394300","20,920818826907000",458,118,2024-07-09,2024-12-29
11741,prod-00028,35,3104,2024-05-28,15,Ambient,in-stock,2024-04-02 14:56:40.656 Z,872,3104,"4,316720589758150",8886,"21,13653455563680","5,340858417391310",182,847,2024-04-12,2024-07-08
13328,prod-00028,48,1468,2024-05-25,92,Temperature Controlled,in-stock,2024-06-18 14:56:40.665 Z,520,1468,"2,825918648670390",9687,"33,62527522653560","23,376530283944300",170,327,2024-01-28,2024-07-01
14519,prod-00028,2,3775,2024-03-12,5,Frozen,backordered,2024-03-26 14:56:40.672 Z,290,3775,"2,1816781953186900",9902,"28,37093118139240","10,165403906625400",408,584,2023-12-26,2024-05-20
16171,prod-00028,11,3744,2024-02-19,15,Temperature Controlled,in-stock,2024-06-07 14:56:40.682 Z,378,3744,"3,7395047132427700",2405,"12,222371881765700","26,425565844851000",53,67,2023-11-13,2024-05-18
17473,prod-00028,18,169,2024-03-11,95,Ambient,backordered,2024-07-05 14:56:40.710 Z,464,169,"1,9890471919174100",5401,"25,332358710436300","15,013590659971300",377,455,2024-01-07,2024-05-23
19322,prod-00028,3,3195,2024-11-02,41,Frozen,in-stock,2024-04-10 14:56:40.733 Z,112,3195,"2,7510227051628200",7060,"49,05191444139410","11,265336582523300",244,945,2024-08-04,2024-12-28
36,prod-00808,14,3371,2024-03-15,46,Ambient,in-stock,2024-05-26 14:56:40.567 Z,434,3371,"2,2046296927891800",5051,"13,409023715278200","24,536519528351400",130,30,2023-12-23,2024-04-25
40,prod-00808,18,1853,2024-09-02,33,Temperature Controlled,in-stock,2024-06-05 14:56:40.567 Z,342,1853,"2,322494095332490",76,"30,954102049492900","2,2999910074300100",267,946,2024-07-31,2024-10-30
1138,prod-00808,47,2892,2024-02-12,64,Temperature Controlled,in-stock,2024-03-22 14:56:40.573 Z,220,2892,"3,720004636992400",6140,"27,105651867091000","4,100925127657710",37,532,2023-09-20,2024-04-09
