INVENTORY_ID,REORDER_LEVEL,PRODUCT_ID,QUANTITY_IN_STOCK,WAREHOUSE_ID,RATING,STOCK_LEVEL,SALES_VOLUME,RESTOCK_DATE,WEIGHT,SUPPLIER_ID,DISCOUNTS,STORAGE_CONDITION,SAFETY_STOCK,INVENTORY_STATUS,AVERAGE_MONTHLY_DEMAND,LAST_AUDIT_DATE,LAST_RESTOCK_DATE,NEXT_RESTOCK_DATE
5344,144,prod-00067,2395,43,"1,5105002349783600",2395,6753,2024-09-11,"22,711743305167000",19,"1,7613947860533400",Frozen,308,in-stock,670,2024-04-09 14:56:40.600 Z,2024-07-07,2024-11-07
5614,804,prod-00067,4680,46,"1,3937719822982300",4680,7691,2024-10-14,"19,800116321855200",82,"11,003481696833300",Frozen,31,in-stock,131,2024-08-14 14:56:40.602 Z,2024-05-20,2024-11-15
6486,490,prod-00067,767,2,"1,7430810708651200",767,717,2024-09-12,"27,125605979947900",9,"19,62568568112830",Temperature Controlled,135,backordered,911,2024-05-20 14:56:40.610 Z,2024-04-06,2024-11-11
6656,405,prod-00067,772,38,"2,1025337157607800",772,6905,2024-02-11,"2,7863909509338300",5,"20,20423093626860",Ambient,89,backordered,10,2024-08-15 14:56:40.612 Z,2023-08-30,2024-03-19
6777,890,prod-00067,4190,14,"4,049898243403180",4190,2493,2024-08-22,"36,58462579317910",22,"11,565440412152200",Temperature Controlled,243,in-stock,657,2024-05-09 14:56:40.613 Z,2024-05-30,2024-11-19
6795,889,prod-00067,1093,33,"4,109745082149680",1093,4629,2024-09-23,"18,067807888812300",40,"18,00839805139710",Temperature Controlled,335,in-stock,750,2024-03-25 14:56:40.613 Z,2024-06-02,2024-12-09
7582,687,prod-00067,2076,22,"3,0671025464181700",2076,7946,2024-05-23,"16,849571882171300",36,"14,742420132462600",Frozen,448,backordered,620,2024-05-22 14:56:40.620 Z,2024-01-01,2024-06-22
8620,529,prod-00067,2114,47,"2,4713781033087200",2114,231,2024-03-27,"3,790132250901090",92,"2,6313029707556800",Temperature Controlled,201,backordered,52,2024-08-10 14:56:40.630 Z,2023-12-01,2024-05-09
9480,700,prod-00067,473,42,"4,592126578055750",473,4475,2024-07-11,"18,654038292692200",6,"16,180564862252800",Frozen,102,in-stock,594,2024-06-27 14:56:40.638 Z,2024-05-05,2024-08-21
9489,433,prod-00067,1250,25,"4,339776430084500",1250,1369,2024-12-29,"24,501910337809900",54,"29,662675940377600",Temperature Controlled,318,in-stock,208,2024-06-25 14:56:40.638 Z,2024-11-10,2025-03-13
11151,481,prod-00067,925,25,"4,626616911572010",925,9132,2024-03-16,"9,382093248312890",75,"15,443203568739900",Frozen,289,backordered,788,2024-06-15 14:56:40.652 Z,2023-10-24,2024-05-21
11216,81,prod-00067,4090,29,"3,570543881927400",4090,6582,2024-08-23,"27,1706981863117",12,"21,129886934853600",Ambient,415,in-stock,628,2024-03-27 14:56:40.653 Z,2024-02-26,2024-11-18
11275,552,prod-00067,4050,9,"1,109025201110010",4050,1147,2024-11-03,"31,577598953931000",79,"27,38881294904910",Temperature Controlled,385,in-stock,369,2024-05-02 14:56:40.653 Z,2024-05-14,2025-01-20
12153,621,prod-00067,599,29,"2,549503009367970",599,8864,2024-08-13,"7,72273444223452",51,"11,258545187667200",Temperature Controlled,294,in-stock,276,2024-03-17 14:56:40.659 Z,2024-04-30,2024-10-25
13127,158,prod-00067,2076,48,"2,253874239510110",2076,4526,2024-10-02,"0,7107523951095350",30,"1,7687931860721000",Ambient,261,in-stock,171,2024-03-04 14:56:40.664 Z,2024-04-07,2024-11-16
14370,631,prod-00067,2416,38,"1,1975702585814000",2416,8855,2024-05-14,"15,170158444328600",2,"28,534993866937300",Frozen,50,in-stock,568,2024-05-02 14:56:40.671 Z,2023-12-04,2024-06-29
14945,699,prod-00067,4083,4,"4,248868132312640",4083,3121,2024-01-14,"39,50780931798020",74,"16,587334490781300",Ambient,286,in-stock,842,2024-07-24 14:56:40.675 Z,2023-10-09,2024-03-26
14993,248,prod-00067,2549,9,"4,5918094361635600",2549,2781,2024-02-05,"45,246167282398700",92,"6,141465570375510",Temperature Controlled,104,in-stock,345,2024-04-01 14:56:40.675 Z,2024-01-03,2024-04-25
15417,98,prod-00067,4424,9,"3,6066774525587400",4424,5207,2024-08-12,"18,15501542703790",36,"5,844351652787340",Ambient,66,in-stock,69,2024-05-16 14:56:40.678 Z,2024-05-30,2024-10-26
17289,138,prod-00067,1470,24,"1,9324284658776900",1470,5385,2024-04-02,"24,45615017321020",10,"20,39391249704010",Frozen,136,backordered,793,2024-07-05 14:56:40.709 Z,2023-12-29,2024-06-29
18597,205,prod-00067,888,29,"4,7009947055055200",888,2516,2024-08-01,"9,530827138220730",38,"13,672331014324100",Ambient,137,in-stock,512,2024-05-12 14:56:40.720 Z,2024-04-23,2024-09-26
18817,361,prod-00067,2143,8,"4,33829608420794",2143,5765,2024-01-09,"37,1900965053421",13,"5,366497942631430",Temperature Controlled,445,backordered,123,2024-05-26 14:56:40.723 Z,2023-10-16,2024-04-01
18929,778,prod-00067,305,23,"2,026774676450880",305,6213,2024-07-15,"9,331667687435370",80,"16,061361977117200",Frozen,304,backordered,300,2024-04-06 14:56:40.724 Z,2024-03-16,2024-08-21
19607,972,prod-00067,2966,23,"4,874894407019170",2966,2310,2024-12-15,"44,756116827745500",93,"21,783882162743400",Temperature Controlled,255,in-stock,540,2024-07-15 14:56:40.734 Z,2024-08-12,2025-01-17
32,587,prod-00423,3223,1,"2,294360820452510",3223,772,2024-04-06,"32,17328226060870",54,"4,480022042410140",Frozen,89,in-stock,964,2024-07-29 14:56:40.567 Z,2023-10-15,2024-06-27
2513,931,prod-00423,4541,48,"3,752740268841990",4541,6888,2024-02-18,"6,344384542582600",80,"2,0630696606896900",Ambient,492,in-stock,568,2024-03-14 14:56:40.580 Z,2023-12-04,2024-05-16
3930,492,prod-00423,260,26,"4,712151677451680",260,2016,2024-05-19,"8,20731836574764",73,"24,857118481646500",Temperature Controlled,397,in-stock,120,2024-08-26 14:56:40.588 Z,2024-02-18,2024-07-29
4191,420,prod-00423,155,36,"3,0257789526703600",155,5676,2024-01-17,"25,10693032964190",39,"21,70741261106200",Temperature Controlled,257,backordered,132,2024-06-25 14:56:40.590 Z,2023-09-13,2024-03-01
4604,922,prod-00423,1115,18,"2,225037221877430",1115,3652,2024-05-21,"18,38653699897690",51,"3,1977531363147700",Ambient,462,in-stock,457,2024-04-26 14:56:40.592 Z,2023-12-27,2024-08-08
5506,470,prod-00423,1633,10,"4,6242111696253000",1633,4554,2024-07-01,"15,712368839206900",49,"1,652799365848020",Frozen,197,in-stock,272,2024-08-21 14:56:40.601 Z,2024-03-24,2024-09-03
6267,571,prod-00423,1108,3,"4,071500219939900",1108,439,2024-12-22,"5,745833735892660",72,"18,098477702399200",Ambient,35,backordered,197,2024-04-25 14:56:40.608 Z,2024-08-08,2025-03-18
6370,694,prod-00423,3595,22,"4,301683950961750",3595,3539,2024-02-13,"37,27203558402890",14,"9,128406261653370",Frozen,127,backordered,746,2024-06-19 14:56:40.609 Z,2023-10-01,2024-04-28
7329,646,prod-00423,1774,8,"1,9715068020938800",1774,6139,2024-07-24,"18,33945974646100",95,"20,115337232228800",Frozen,374,backordered,537,2024-06-19 14:56:40.618 Z,2024-03-26,2024-08-31
7436,691,prod-00423,4348,30,"1,2462117957431400",4348,1698,2024-08-10,"23,355414370535700",57,"26,900307378786400",Ambient,301,in-stock,643,2024-05-09 14:56:40.619 Z,2024-06-27,2024-11-07
8765,768,prod-00423,3085,17,"2,955454353488330",3085,1534,2024-12-07,"38,131927979827100",56,"10,632739064740700",Ambient,307,backordered,979,2024-06-18 14:56:40.631 Z,2024-08-14,2025-02-26
9978,188,prod-00423,1933,32,"2,573239644764300",1933,5113,2024-09-28,"29,00808300050750",11,"24,092565208656000",Temperature Controlled,141,in-stock,381,2024-05-22 14:56:40.642 Z,2024-07-28,2024-12-11
10024,908,prod-00423,1903,1,"2,9953847901264600",1903,569,2024-05-26,"44,797461726840400",83,"29,105957908714300",Ambient,217,backordered,113,2024-07-30 14:56:40.643 Z,2024-04-05,2024-08-04
10486,395,prod-00423,4814,22,"1,7512133768798500",4814,8464,2024-02-20,"44,047545640049600",24,"9,675526365256100",Ambient,338,backordered,782,2024-04-24 14:56:40.647 Z,2023-11-30,2024-04-30
14003,550,prod-00423,1274,16,"3,450274228717010",1274,4426,2024-06-05,"33,72314498504120",22,"3,109792726498600",Ambient,318,backordered,99,2024-07-20 14:56:40.669 Z,2024-01-23,2024-07-05
15713,640,prod-00423,1701,20,"1,5170314695362600",1701,709,2024-05-05,"3,3043825243212600",83,"29,185166393989200",Ambient,362,in-stock,322,2024-08-19 14:56:40.680 Z,2024-03-26,2024-07-15
16018,938,prod-00423,1607,39,"1,3376458957699700",1607,4803,2024-04-30,"35,097972277148800",77,"29,513607908916400",Temperature Controlled,291,in-stock,603,2024-06-18 14:56:40.681 Z,2024-02-01,2024-07-27
17559,326,prod-00423,4775,16,"4,957539524440400",4775,2308,2024-01-08,"36,65217591034780",4,"12,786689550787400",Frozen,144,in-stock,61,2024-04-05 14:56:40.711 Z,2023-07-20,2024-03-30
18045,368,prod-00423,3989,17,"2,59926674517555",3989,4479,2024-03-22,"45,90073985448010",59,"5,591991645753170",Temperature Controlled,414,in-stock,700,2024-06-15 14:56:40.716 Z,2023-12-24,2024-06-07
33,642,prod-00379,1114,5,"1,4124760745388700",1114,2133,2024-09-19,"35,12791979659250",1,"24,713942929108200",Temperature Controlled,314,backordered,159,2024-05-08 14:56:40.567 Z,2024-08-01,2024-11-13
734,502,prod-00379,382,5,"2,333500282458040",382,5186,2024-04-24,"19,24432759174800",99,"21,43533375070930",Temperature Controlled,65,backordered,391,2024-03-08 14:56:40.571 Z,2024-02-28,2024-06-09
2145,782,prod-00379,2449,17,"3,4966641662478700",2449,3060,2024-11-25,"5,295250717407180",7,"17,88056712322600",Temperature Controlled,93,backordered,766,2024-07-18 14:56:40.578 Z,2024-06-09,2025-02-08
2421,530,prod-00379,4754,6,"4,68897207841399",4754,2342,2024-12-15,"38,07886918073110",81,"12,686741416775500",Frozen,435,backordered,222,2024-08-11 14:56:40.580 Z,2024-11-01,2025-02-12
2788,286,prod-00379,4960,8,"2,00935957802768",4960,188,2024-11-04,"42,94705827386730",78,"1,3700467524586100",Temperature Controlled,41,backordered,312,2024-08-18 14:56:40.582 Z,2024-07-08,2025-01-03
3843,337,prod-00379,2166,30,"1,683505726331390",2166,820,2024-09-26,"14,121631275151300",43,"3,9967989834805000",Temperature Controlled,333,in-stock,422,2024-06-09 14:56:40.587 Z,2024-08-11,2024-10-27
5720,271,prod-00379,4373,16,"4,623289497640060",4373,9414,2024-11-08,"35,15457896655540",45,"1,8856062433644100",Ambient,480,backordered,709,2024-08-05 14:56:40.603 Z,2024-08-13,2025-01-02
5907,517,prod-00379,3718,6,"4,589369503046230",3718,7046,2024-09-06,"37,71222473045580",58,"18,411737264021200",Frozen,115,backordered,347,2024-03-03 14:56:40.605 Z,2024-07-07,2024-12-04
7108,205,prod-00379,1087,14,"2,180524435656230",1087,6036,2024-01-09,"36,01146985770210",38,"15,465665252943600",Temperature Controlled,169,in-stock,226,2024-03-27 14:56:40.616 Z,2023-11-21,2024-03-20
7127,754,prod-00379,3649,6,"2,0218562813478700",3649,8938,2024-10-18,"36,63542883875240",23,"7,032295246665080",Frozen,43,in-stock,75,2024-03-07 14:56:40.616 Z,2024-08-12,2024-11-18
7497,514,prod-00379,3454,35,"1,3375355579825800",3454,9180,2024-09-16,"1,9291192600601200",14,"4,78455113208706",Ambient,113,backordered,519,2024-04-23 14:56:40.620 Z,2024-07-26,2024-10-18
11360,330,prod-00379,1025,42,"1,988398608719900",1025,692,2024-02-29,"42,13866001693870",92,"13,630316934083200",Ambient,307,backordered,403,2024-04-30 14:56:40.654 Z,2023-09-03,2024-04-15
14495,50,prod-00379,3346,49,"3,643603430009490",3346,8855,2024-02-01,"2,740571122228250",46,"29,062693225090900",Ambient,301,backordered,618,2024-04-05 14:56:40.672 Z,2023-11-23,2024-04-20
14537,951,prod-00379,3334,33,"3,6297498144554900",3334,1167,2024-10-08,"4,694401883321150",63,"10,133864678784200",Temperature Controlled,237,backordered,374,2024-07-20 14:56:40.672 Z,2024-07-08,2024-11-07
16246,553,prod-00379,1193,46,"3,4948570007980800",1193,821,2024-09-09,"5,814946862812670",90,"7,636267662551030",Temperature Controlled,454,backordered,236,2024-06-19 14:56:40.683 Z,2024-03-19,2024-11-27
16379,896,prod-00379,637,47,"4,874992407439240",637,832,2024-07-03,"10,842464114101600",64,"1,4724326602890900",Frozen,274,backordered,641,2024-06-02 14:56:40.700 Z,2024-05-25,2024-08-18
18137,531,prod-00379,4059,25,"4,600621076039450",4059,5430,2024-06-10,"39,05575497756010",50,"4,836564239069720",Temperature Controlled,172,in-stock,116,2024-05-25 14:56:40.716 Z,2024-04-28,2024-08-07
18486,355,prod-00379,925,3,"3,397863920730090",925,8671,2024-10-18,"36,251148637297700",54,"1,3856168304474100",Frozen,428,backordered,370,2024-08-02 14:56:40.719 Z,2024-06-15,2024-12-26
19263,697,prod-00379,1915,49,"2,165531894793320",1915,9178,2024-08-19,"2,504062624186490",73,"23,265801158723000",Ambient,406,backordered,576,2024-04-21 14:56:40.732 Z,2024-02-23,2024-11-10
19686,530,prod-00379,4726,46,"4,595149264409510",4726,2280,2024-11-29,"32,174809253312500",68,"23,777961235846100",Frozen,317,in-stock,404,2024-04-29 14:56:40.735 Z,2024-06-25,2025-02-18
34,892,prod-00378,987,33,"2,988386814147840",987,153,2024-10-04,"3,315018872544670",7,"20,183935424407100",Frozen,153,backordered,248,2024-05-15 14:56:40.567 Z,2024-07-02,2024-12-22
2190,117,prod-00378,1114,47,"3,1893215735925700",1114,4980,2024-07-31,"34,101197015040400",75,"24,053946612841700",Frozen,452,backordered,930,2024-08-21 14:56:40.579 Z,2024-04-23,2024-10-16
3233,591,prod-00378,4064,40,"3,7498797010445900",4064,6643,2024-12-01,"29,262504287619000",84,"4,926104007165660",Ambient,60,in-stock,959,2024-03-22 14:56:40.584 Z,2024-07-24,2025-02-26
3775,451,prod-00378,736,48,"4,966287921094000",736,8258,2024-05-22,"49,45596431375390",87,"20,422851286831700",Ambient,344,in-stock,621,2024-06-16 14:56:40.587 Z,2023-12-06,2024-06-25
3898,748,prod-00378,180,35,"3,218243444703690",180,6070,2024-04-25,"32,62397019724460",32,"2,902417734860400",Frozen,242,backordered,530,2024-08-01 14:56:40.588 Z,2023-12-23,2024-07-02
6390,296,prod-00378,3263,49,"1,7049802141956100",3263,5583,2024-05-26,"21,421509747905500",60,"27,556002243789400",Frozen,255,backordered,965,2024-05-25 14:56:40.609 Z,2023-12-22,2024-08-05
7917,239,prod-00378,1035,4,"1,8492169627695500",1035,9581,2024-04-27,"4,284286042990100",2,"24,754563464621600",Frozen,256,backordered,107,2024-07-07 14:56:40.624 Z,2023-11-02,2024-06-09
8967,826,prod-00378,4340,17,"1,054810555344230",4340,8549,2024-05-12,"1,0588916103523700",4,"13,278455310221000",Ambient,401,in-stock,168,2024-05-21 14:56:40.633 Z,2024-02-06,2024-07-26
9325,572,prod-00378,2638,13,"1,7591080171443200",2638,5134,2024-03-14,"22,584986916146200",3,"5,450249751504040",Ambient,469,backordered,277,2024-06-10 14:56:40.636 Z,2024-01-30,2024-05-16
9977,253,prod-00378,4263,46,"4,982060424426590",4263,4278,2024-05-06,"45,61084011833950",90,"3,8412555228163800",Ambient,171,backordered,798,2024-06-08 14:56:40.642 Z,2024-01-09,2024-07-27
10205,617,prod-00378,2029,6,"3,4427515159829200",2029,3728,2024-06-13,"27,671387457055000",73,"4,059019958025800",Frozen,157,backordered,92,2024-04-07 14:56:40.644 Z,2024-02-16,2024-07-29
11965,984,prod-00378,3608,42,"1,009849852544200",3608,3727,2024-10-10,"23,18795590623110",51,"18,272993130337200",Frozen,284,backordered,60,2024-08-12 14:56:40.658 Z,2024-09-03,2024-11-23
13041,191,prod-00378,108,4,"1,23500890500973",108,5618,2024-10-27,"2,4868902060239900",14,"16,004589235341200",Temperature Controlled,243,in-stock,455,2024-05-25 14:56:40.664 Z,2024-05-04,2024-12-02
13719,876,prod-00378,3977,1,"1,7517923972394300",3977,9726,2024-11-08,"14,158746565675500",17,"0,9011721894982640",Frozen,334,in-stock,521,2024-06-10 14:56:40.668 Z,2024-09-05,2025-01-27
14599,109,prod-00378,1288,31,"3,2788675771529900",1288,7695,2024-02-13,"7,087953691934200",73,"23,563925342731500",Ambient,126,backordered,870,2024-06-20 14:56:40.673 Z,2023-12-11,2024-04-10
14755,103,prod-00378,2321,5,"1,9437696095360900",2321,3084,2024-09-20,"24,694266794548400",9,"20,546422192926100",Ambient,137,in-stock,82,2024-05-23 14:56:40.674 Z,2024-07-22,2024-12-13
15105,949,prod-00378,3224,41,"1,484359615577810",3224,1121,2024-09-16,"19,524587157022400",83,"13,479193658486500",Frozen,130,backordered,608,2024-08-03 14:56:40.676 Z,2024-08-13,2024-11-24
17200,719,prod-00378,487,6,"3,3294622202574800",487,9713,2024-09-10,"26,917001315427900",80,"24,660984277579800",Frozen,357,in-stock,37,2024-05-08 14:56:40.708 Z,2024-04-15,2024-11-19
18557,670,prod-00378,1326,36,"4,07480016771026",1326,7275,2024-01-29,"32,84303966176330",19,"20,124315736419500",Ambient,122,in-stock,637,2024-03-23 14:56:40.720 Z,2023-08-29,2024-04-22
19154,358,prod-00378,1385,44,"2,5702443408028200",1385,4484,2024-08-12,"15,10690092727850",95,"25,09085489779140",Ambient,347,backordered,253,2024-06-23 14:56:40.726 Z,2024-03-25,2024-10-05
19276,147,prod-00378,3168,13,"3,4105818803783800",3168,4573,2024-01-16,"15,207643500616100",2,"2,3660242444936800",Frozen,77,backordered,219,2024-04-23 14:56:40.732 Z,2023-10-19,2024-03-18
19675,499,prod-00378,1162,48,"2,7378352661746100",1162,4728,2024-06-27,"44,367439108098700",98,"6,733598665567990",Temperature Controlled,187,in-stock,54,2024-07-28 14:56:40.735 Z,2024-05-20,2024-09-17
35,345,prod-00028,1225,10,"3,6390862663926500",1225,4363,2024-03-29,"14,70430293968710",35,"9,434028790162570",Ambient,420,in-stock,660,2024-07-03 14:56:40.567 Z,2023-10-23,2024-05-26
1834,393,prod-00028,3431,18,"1,1306498284325900",3431,8892,2024-10-26,"45,890334702755200",37,"3,9548149902753400",Temperature Controlled,370,in-stock,352,2024-05-29 14:56:40.577 Z,2024-06-15,2024-12-20
2416,797,prod-00028,869,17,"4,6395245374397600",869,7554,2024-01-30,"38,89433802365980",89,"26,003179202680300",Temperature Controlled,473,backordered,943,2024-08-03 14:56:40.580 Z,2023-09-04,2024-03-11
2850,324,prod-00028,1107,25,"2,5959163653046600",1107,1555,2024-12-23,"26,083337288770700",97,"22,773390864516600",Temperature Controlled,412,backordered,177,2024-06-03 14:56:40.582 Z,2024-11-21,2025-02-23
3300,911,prod-00028,4155,45,"3,5288036585655400",4155,9876,2024-10-12,"37,98037824093400",60,"11,025393837847600",Temperature Controlled,364,backordered,632,2024-04-29 14:56:40.584 Z,2024-05-09,2024-11-19
5323,979,prod-00028,486,16,"2,624744052050040",486,6729,2024-07-30,"19,86647667079430",22,"15,14281659454160",Ambient,187,in-stock,726,2024-03-18 14:56:40.600 Z,2024-06-03,2024-10-11
6745,771,prod-00028,3441,11,"4,51128282914453",3441,8566,2024-08-07,"26,108790091598900",73,"9,710428901680620",Ambient,430,in-stock,286,2024-08-10 14:56:40.613 Z,2024-05-13,2024-10-19
6781,379,prod-00028,1549,43,"4,269046270921260",1549,6645,2024-07-28,"26,494429559739000",41,"18,587202532705000",Frozen,37,backordered,612,2024-03-06 14:56:40.613 Z,2024-03-20,2024-09-16
7073,464,prod-00028,3845,41,"1,3223358667623400",3845,4778,2024-11-16,"26,335767366390800",32,"19,203120358255500",Ambient,82,backordered,896,2024-06-04 14:56:40.616 Z,2024-06-08,2025-02-04
7505,766,prod-00028,101,39,"1,2501368326502400",101,3544,2024-02-14,"15,72038162919960",85,"8,929201797660080",Temperature Controlled,191,in-stock,887,2024-07-05 14:56:40.620 Z,2023-11-07,2024-04-04
7949,328,prod-00028,4994,25,"3,2267463728711100",4994,922,2024-05-03,"39,15385397990600",58,"6,440142652175030",Ambient,324,in-stock,346,2024-07-08 14:56:40.624 Z,2023-11-17,2024-07-20
8830,911,prod-00028,1762,2,"2,7463110216945600",1762,9446,2024-05-10,"6,641146757371270",95,"16,349423946552600",Temperature Controlled,93,in-stock,264,2024-03-18 14:56:40.632 Z,2024-03-01,2024-07-26
9029,861,prod-00028,2772,13,"2,276084481353950",2772,2470,2024-12-30,"47,06359344144510",26,"18,087334909010300",Ambient,131,backordered,625,2024-05-21 14:56:40.633 Z,2024-08-24,2025-03-13
9365,66,prod-00028,2851,30,"3,3094224015245100",2851,7168,2024-07-12,"24,370838930141700",41,"21,129265348071400",Frozen,373,backordered,196,2024-07-13 14:56:40.637 Z,2024-05-04,2024-09-22
9715,662,prod-00028,589,11,"2,1889523851955100",589,5273,2024-06-21,"27,298190398218500",31,"11,446427153176700",Frozen,377,in-stock,514,2024-03-15 14:56:40.640 Z,2024-02-11,2024-08-17
10225,383,prod-00028,718,28,"3,724011728714030",718,2488,2024-06-15,"5,72937505139565",68,"18,437840135586800",Temperature Controlled,461,in-stock,930,2024-05-03 14:56:40.644 Z,2024-03-28,2024-07-22
11620,327,prod-00028,3491,38,"4,976746391684580",3491,940,2024-11-11,"16,509992293394300",31,"20,920818826907000",Ambient,458,in-stock,118,2024-07-24 14:56:40.655 Z,2024-07-09,2024-12-29
11741,872,prod-00028,3104,35,"4,316720589758150",3104,8886,2024-05-28,"21,13653455563680",15,"5,340858417391310",Ambient,182,in-stock,847,2024-04-02 14:56:40.656 Z,2024-04-12,2024-07-08
13328,520,prod-00028,1468,48,"2,825918648670390",1468,9687,2024-05-25,"33,62527522653560",92,"23,376530283944300",Temperature Controlled,170,in-stock,327,2024-06-18 14:56:40.665 Z,2024-01-28,2024-07-01
14519,290,prod-00028,3775,2,"2,1816781953186900",3775,9902,2024-03-12,"28,37093118139240",5,"10,165403906625400",Frozen,408,backordered,584,2024-03-26 14:56:40.672 Z,2023-12-26,2024-05-20
